 Name, City, IATA, Latitude, Longitude
Port O'Connor Private Heliport,Port O\'Connor,\N,28.429725,-96.444419
Sarasota Bradenton International Airport,Sarasota,SRQ,27.39539909,-82.55439758
L.F. Wade International International Airport,Bermuda,BDA,32.36399841,-64.67870331
Van Nuys Airport,Van Nuys,VNY,34.20980072,-118.4899979
Quad City International Airport,Moline,MLI,41.44850159,-90.50749969
Panama City-Bay Co International Airport,Panama City,PFN,30.212099,-85.6828
Honiara International Airport,Honiara,HIR,-9.42800045,160.0549927
Faa'a International Airport,Papeete,PPT,-17.553699,-149.606995
Nauru International Airport,Nauru,INU,-0.547458,166.919006
Funafuti International Airport,Funafuti,FUN,-8.525,179.195999
Tolmachevo Airport,Novosibirsk,OVB,55.01259995,82.65070343
Samsø Airport,Samsoe,\N,55.88949966,10.61369991
Xieng Khouang Airport,Phon Savan,XKH,19.450001,103.157997
Bismarck Municipal Airport,Bismarck,BIS,46.77270126,-100.7460022
Telluride Regional Airport,Telluride,TEX,37.9538002,-107.9079971
Yinchuan Airport,Yinchuan,\N,38.481899,106.009003
Mae Hong Son Airport,Mae Hong Son,HGN,19.30130005,97.97579956
Rapid City Regional Airport,Rapid City,RAP,44.04529953,-103.0569992
Mc Clellan-Palomar Airport,Carlsbad,CLD,33.12829971,-117.2799988
Bishop International Airport,Flint,FNT,42.9654007,-83.74359894
Francisco Bangoy International Airport,Davao,DVO,7.125520229,125.6460037
Madeira Airport,Funchal,FNC,32.697899,-16.7745
Maestro Wilson Fonseca Airport,Santarem,STM,-2.424721956,-54.78583145
Sihanoukville International Airport,Sihanoukville,KOS,10.57970047,103.637001
Ekati Airport,Ekati,YOA,64.69889832,-110.6149979
Hawke's Bay Airport,NAPIER,NPE,-39.465801,176.869995
Levuka Airfield,Levuka,LEV,-17.71109962,178.7590027
Lhasa Gonggar Airport,Lhasa,LXA,29.29780006,90.91190338
Redding Municipal Airport,Redding,RDD,40.50899887,-122.2929993
Mahlon Sweet Field,Eugene,EUG,44.12459946,-123.211998
Idaho Falls Regional Airport,Idaho Falls,IDA,43.514599,-112.070999
Rogue Valley International Medford Airport,Medford,MFR,42.37419891,-122.8730011
Kaikoura Airport,Kaikoura,KBZ,-42.42499924,173.6049957
Roberts Field,Redmond-Bend,RDM,44.2541008,-121.1500015
Picton Aerodrome,Picton,PCN,-41.34609985,173.9559937
Hosea Kutako International Airport,Windhoek,WDH,-22.4799,17.4709
Victoria Harbour Seaplane Base,Victoria,YWH,48.42498589,-123.3888674
Coal Harbour Seaplane Base,Vancouver,\N,50.59999847,-127.5830002
Yaoqiang Airport,Jinan,TNA,36.85720062,117.2160034
Changzhou Benniu Airport,Changzhou,CZX,31.919701,119.778999
Yibin Caiba Airport,Yibin,YBP,28.80055556,104.545
Roshchino International Airport,Tyumen,TJM,57.1896019,65.32430267
Akron Canton Regional Airport,Akron,CAK,40.91609955,-81.44219971
Huntsville International Carl T Jones Field,Huntsville,HSV,34.6371994,-86.77510071
Mid Ohio Valley Regional Airport,PARKERSBURG,PKB,39.3451004,-81.43920135
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,MGM,32.30059814,-86.39399719
Tri-Cities Regional TN/VA Airport,BRISTOL,TRI,36.475201,-82.407401
Barkley Regional Airport,PADUCAH,PAH,37.06079865,-88.77380371
Djibouti-Ambouli Airport,Djibouti,JIB,11.54730034,43.15950012
Haikou Meilan International Airport,Haikou,HAK,19.93490028,110.4589996
Mafia Island Airport,Mafia Island,MFA,-7.917478,39.668502
Page Municipal Airport,Page,PGA,36.92610168,-111.447998
Utila Airport,Utila,UII,16.1131,-86.880302
Glacier Park International Airport,Kalispell,FCA,48.3105011,-114.2559967
MBS International Airport,Saginaw,MBS,43.53290176,-84.07959747
Greater Binghamton/Edwin A Link field,Binghamton,BGM,42.20869827,-75.97979736
Baghdad International Airport,Baghdad,BGW,33.26250076,44.23460007
Nan Airport,Nan,NNT,18.80789948,100.7829971
Roi Et Airport,Roi Et,ROI,16.11680031,103.7740021
Buri Ram Airport,Buri Ram,BFV,15.22949982,103.2529984
Trat Airport,Trat,TDX,12.27460003,102.3190002
Blythe Airport,Blythe,BLH,33.61920166,-114.7170029
Al Asad Air Base,Al Asad,IQA,33.78559875,42.44120026
Al Taqaddum Air Base,Al Taqaddum,TQD,33.33810043,43.5970993
Joint Base Balad,Al Bakr,XQC,33.94020081,44.36159897
Diosdado Macapagal International Airport,Angeles City,CRK,15.186,120.559998
Sandakan Airport,Sandakan,SDK,5.900899887,118.0589981
Luang Namtha Airport,Luang Namtha,LXG,20.966999,101.400002
Oudomsay Airport,Muang Xay,ODY,20.6826992,101.9940033
Taoxian Airport,Shenyang,SHE,41.63980103,123.4830017
Dongying Shengli Airport,Dongying,DOY,37.50859833,118.788002
John A. Osborne Airport,Geralds,MNI,16.79140091,-62.19329834
Petersburg James A Johnson Airport,Petersburg,PSG,56.80170059,-132.9450073
Luoyang Airport,Luoyang,LYA,34.74110031,112.3880005
Xuzhou Guanyin Airport,Xuzhou,XUZ,34.059056,117.555278
Magway Airport,Magwe,MWQ,20.1656,94.941399
Kanti Airport,Khamti,KHM,25.98830032,95.67440033
Lien Khuong Airport,Dalat,DLI,11.75,108.366997
Dong Hoi Airport,Dong Hoi,VDH,17.515,106.590556
Rach Gia Airport,Rach Gia,VKG,9.958029972,105.1323795
Cà Mau Airport,Ca Mau,CAH,9.177667,105.177778
Chu Lai International Airport,Chu Lai,VCL,15.40330029,108.7060013
Dong Tac Airport,Tuy Hoa,TBB,13.04959965,109.3339996
Mae Hong Son Airport,Pai,PYY,19.37199974,98.43699646
Bol Airport,Brac,BWK,43.28570175,16.67970085
Yaoundé Nsimalen International Airport,Yaounde,NSI,3.722559929,11.5532999
Conakry International Airport,Conakry,CKY,9.57689,-13.612
Aachen-Merzbrück Airport,Aachen,AAH,50.82305527,6.186388969
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,FKB,48.77939987,8.080499649
Orlando Sanford International Airport,Sanford,SFB,28.77759933,-81.23750305
John Murtha Johnstown Cambria County Airport,Johnstown,JST,40.31610107,-78.83390045
Lukla Airport,Lukla,LUA,27.68689919,86.72969818
Bhojpur Airport,Bhojpur,BHP,27.1473999,87.05079651
Lamidanda Airport,Lamidanda,LDN,27.25309944,86.66999817
Jomsom Airport,Jomsom,JMO,28.780426,83.723
Manang Airport,Manang,NGX,28.641399,84.089203
Phaplu Airport,Phaplu,PPL,27.517787,86.584454
Rumjatar Airport,Rumjatar,RUM,27.30349922,86.55039978
Tulsipur Airport,Dang,DNP,28.11109924,82.29419708
Rukum Chaurjahari Airport,Rukumkot,RUK,28.627001,82.195
Jumla Airport,Jumla,JUM,29.2742,82.193298
Taplejung Airport,Taplejung,TPJ,27.3509,87.69525
Tumling Tar Airport,Tumling Tar,TMI,27.315001,87.193298
Surkhet Airport,Surkhet,SKH,28.586,81.636002
Simikot Airport,Simikot,IMK,29.97109985,81.81890106
Dolpa Airport,Dolpa,DOP,28.98570061,82.81909943
Bajhang Airport,Bajhang,BJH,29.53899956,81.18540192
Dhangarhi Airport,Dhangarhi,DHI,28.75329971,80.58190155
Muan International Airport,Muan,MWX,34.991406,126.382814
Astypalaia Airport,Astypalaia,JTY,36.57989883,26.37579918
Ikaria Airport,Ikaria,JIK,37.68270111,26.3470993
Kalymnos Airport,Kalymnos,JKL,36.9632988,26.94059944
Milos Airport,Milos,MLO,36.696899,24.4769
Naxos Airport,Cyclades Islands,JNX,37.08110046,25.36809921
Paros National Airport,Paros,PAS,37.020495,25.113195
Kastelorizo Airport,Kastelorizo,KZS,36.14170074,29.57640076
Marsa Alam International Airport,Marsa Alam,RMF,25.5571003,34.58369827
Weeze Airport,Weeze,NRN,51.60240173,6.142169952
Francisco B. Reyes Airport,Busuanga,USU,12.12150002,120.0999985
Bancasi Airport,Butuan,BXU,8.9515,125.4788
Dipolog Airport,Dipolog,DPL,8.601983499,123.3418751
Laoag International Airport,Laoag,LAO,18.17810059,120.5319977
Legazpi City International Airport,Legazpi,LGP,13.1575,123.735
Labo Airport,Ozamis,OZC,8.178509712,123.8420029
Mactan Cebu International Airport,Cebu,CEB,10.30749989,123.9789963
Norden-Norddeich Airport,Norden,NOD,53.63305664,7.190278053
Juist Airport,Juist,JUI,53.68111038,7.055832863
Porto Seguro Airport,Porto Seguro,BPS,-16.438601,-39.080898
Iguatu Airport,Iguatu,QIG,-6.34664011,-39.29380035
Brigadeiro Lysias Rodrigues Airport,Palmas,PMW,-10.29150009,-48.35699844
Nelson Ribeiro Guimarães Airport,Caldas Novas,CLV,-17.72529984,-48.60749817
Missoula International Airport,Missoula,MSO,46.91630173,-114.0910034
Blackall Airport,Blackall,BKQ,-24.42779922,145.4290009
Bundaberg Airport,Bundaberg,BDB,-24.90390015,152.3190002
Grand Canyon National Park Airport,Grand Canyon,GCN,35.95240021,-112.1470032
Sugar Land Regional Airport,Sugar Land,SGR,29.62229919,-95.65650177
Hayman Island Heliport,Hayman Island,\N,-20.0599,148.8834
Centennial Airport,Denver,APA,39.57009888,-104.848999
Clovis Municipal Airport,Clovis,CVN,34.42509842,-103.0790024
Fort Stockton Pecos County Airport,Fort Stockton,FST,30.91570091,-102.9160004
Las Vegas Municipal Airport,Las Vegas,LVS,35.65420151,-105.1419983
West Houston Airport,Houston,IWS,29.81819916,-95.67259979
La Junta Municipal Airport,La Junta,\N,38.04970169,-103.5090027
Las Cruces International Airport,Las Cruces,LRU,32.28939819,-106.9219971
Stephens County Airport,Breckenridge,BKD,32.71900177,-98.89099884
Draughon Miller Central Texas Regional Airport,Temple,TPL,31.15250015,-97.40779877
Ozona Municipal Airport,Ozona,OZA,30.73530006,-101.2030029
Kaadedhdhoo Airport,Kaadedhdhoo,KDM,0.488130987,72.99690247
Aklavik/Freddie Carmichael Airport,Aklavik,LAK,68.223297,-135.00599
Déline Airport,Deline,YWJ,65.21109772,-123.435997
Tulita Airport,Tulita,ZFN,64.909697,-125.572998
Fort Good Hope Airport,Fort Good Hope,YGH,66.24079895,-128.651001
Tanna Airport,Tanna,TAH,-19.45509911,169.223999
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,YPC,69.36083812,-124.07547
El Trompillo Airport,Santa Cruz,SRZ,-17.81159973,-63.17150116
Juancho E. Yrausquin Airport,Saba,SAB,17.64500046,-63.22000122
Eagle County Regional Airport,Vail,EGE,39.64260101,-106.9179993
Stokmarknes Skagen Airport,Stokmarknes,SKN,68.5788269,15.03341675
Cuyahoga County Airport,Richmond Heights,CGF,41.56510162,-81.48639679
Mansfield Lahm Regional Airport,Mansfield,MFD,40.82139969,-82.51660156
Columbus Metropolitan Airport,Columbus,CSG,32.5163002,-84.93890381
Lawton Fort Sill Regional Airport,Lawton,LAW,34.56769943,-98.41660309
Northern Colorado Regional Airport,Fort Collins,FNL,40.451804,-105.011
Flagstaff Pulliam Airport,Flagstaff,FLG,35.13850021,-111.6709976
Lake Tahoe Airport,South Lake Tahoe,TVL,38.89390182,-119.9950027
Joslin Field Magic Valley Regional Airport,Twin Falls,TWF,42.4818,-114.487999
Martha's Vineyard Airport,Vineyard Haven MA,MVY,41.39310074,-70.61430359
Concord Municipal Airport,Concord NH,CON,43.20270157,-71.50229645
Groton New London Airport,Groton CT,GON,41.33010101,-72.04509735
St Cloud Regional Airport,Saint Cloud,STC,45.54660034,-94.05989838
Qinhuangdao Beidaihe Airport,Bagan,BPE,39.666389,119.058889
Golden Triangle Regional Airport,Columbus Mississippi,GTR,33.45029831,-88.59140015
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,GOJ,56.23009872,43.7840004
Bowerman Airport,Hoquiam,HQM,46.97119904,-123.9369965
Erie International Tom Ridge Field,Erie,ERI,42.08312701,-80.17386675
Barnstable Municipal Boardman Polando Field,Barnstable,HYA,41.66930008,-70.28040314
San Pedro Airport,San Pedro,SPR,17.9139,-87.9711
Sedona Airport,Sedona,SDX,34.84859848,-111.788002
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,MGW,39.64289856,-79.91629791
Yeager Airport,Charleston,CRW,38.37310028,-81.59320068
Wilkes Barre Scranton International Airport,Scranton,AVP,41.33850098,-75.7233963
Bemidji Regional Airport,Bemidji,BJI,47.50939941,-94.93370056
Thangool Airport,Biloela,THG,-24.4939003,150.576004
Fagali'i Airport,Apia,FGI,-13.84869957,-171.7400055
Ballina Byron Gateway Airport,Ballina Byron Bay,BNK,-28.83390045,153.5619965
Hector International Airport,Fargo,FAR,46.92070007,-96.81580353
Charles B. Wheeler Downtown Airport,Kansas City,MKC,39.12319946,-94.59279633
Ratanakiri Airport,Ratanakiri,RBE,13.72999954,106.9869995
Gillette Campbell County Airport,Gillette,GCC,44.34889984,-105.5390015
Bogashevo Airport,Tomsk,TOF,56.38029861,85.20829773
El Toro Marine Corps Air Station,Santa Ana,NZJ,33.67610168,-117.7310028
Phetchabun Airport,Phetchabun,PHY,16.6760006,101.1949997
Chumphon Airport,Chumphon,CJM,10.71119976,99.36170197
Jiuzhai Huanglong Airport,Jiuzhaigou,JZH,32.85333333,103.6822222
Jieyang Chaoshan International Airport,Shantou,SWA,23.552,116.5033
Enghien Moisselles Airfield,Enghien-moisselles,\N,49.046398,2.35306
Cheddi Jagan International Airport,Georgetown,GEO,6.498549938,-58.2541008
Guarani International Airport,Ciudad del Este,AGT,-25.454516,-54.842682
Eugene F. Correira International Airport,Georgetown,OGL,6.80628,-58.1059
Kaieteur International Airport,Kaieteur,KAI,5.172754765,-59.49148178
Dunhuang Airport,Dunhuang,DNH,40.16109848,94.80919647
Ancona Falconara Airport,Ancona,AOI,43.616299,13.3623
Chamonate Airport,Copiapo,\N,-27.2968998,-70.4131012
Taba International Airport,Taba,TCP,29.58779907,34.77809906
Edward Bodden Airfield,Little Cayman,LYB,19.660161,-80.088826
Milas Bodrum International Airport,Bodrum,BJV,37.25059891,27.66430092
Tabarka 7 Novembre Airport,Tabarka,TBJ,36.97999954,8.876939774
Sabiha Gökçen International Airport,Istanbul,SAW,40.89860153,29.30920029
University Park Airport,State College Pennsylvania,SCE,40.84930038,-77.84870148
Broome International Airport,Broome,BME,-17.94470024,122.2320023
Newcastle Airport,Newcastle,NTL,-32.79499817,151.8339996
Bakki Airport,Bakki,\N,63.55609894,-20.13750076
Klagenfurt Airport,Klagenfurt,KLU,46.642502,14.3377
Hammerfest Airport,Hammerfest,HFT,70.67970276,23.66860008
Valan Airport,Honningsvag,HVG,71.00969696,25.98360062
Mehamn Airport,Mehamn,MEH,71.02970123,27.82670021
Vadsø Airport,Vadsø,VDS,70.06529999,29.84469986
Imam Khomeini International Airport,Tehran,IKA,35.41609955,51.15219879
Mashhad International Airport,Mashhad,MHD,36.23519897,59.64099884
Ust-Ilimsk Airport,Ust Ilimsk,UIK,58.13610077,102.5650024
Key Field,Meridian,MEI,32.33259964,-88.75189972
Abraham Lincoln Capital Airport,Springfield,SPI,39.84410095,-89.67790222
Cortez Municipal Airport,Cortez,CEZ,37.3030014,-108.6279984
Yampa Valley Airport,Hayden,HDN,40.48120117,-107.2180023
Gallup Municipal Airport,Gallup,GUP,35.51110077,-108.7890015
Liberal Mid-America Regional Airport,Liberal,LBL,37.0442009,-100.9599991
Lamar Municipal Airport,Lamar,LAA,38.06969833,-102.6880035
Renner Field-Goodland Municipal Airport,Goodland,GLD,39.37060165,-101.6989975
Yellowstone Regional Airport,Cody,COD,44.52019882,-109.0240021
"Ørsta-Volda Airport, Hovden",Orsta-Volda,HOV,62.18000031,6.074100018
St. Mary's Airport,ST MARY\'S,ISC,49.91329956,-6.291669846
Springfield Branson National Airport,Springfield,SGF,37.24570084,-93.38860321
Narvik Framnes Airport,Narvik,NVK,68.43689728,17.38669968
Berlevåg Airport,Berlevag,BVG,70.871399,29.034201
"Oslo, Fornebu Airport",Oslo,FBU,59.89580154,10.6171999
Norilsk-Alykel Airport,Norilsk,NSK,69.31109619,87.3321991
Anapa Vityazevo Airport,Anapa,AAQ,45.0021019,37.34730148
Joplin Regional Airport,Joplin,JLN,37.15179825,-94.49829865
Lehigh Valley International Airport,Allentown,ABE,40.65209961,-75.44080353
Northwest Arkansas Regional Airport,Bentonville,XNA,36.281898,-94.306801
Atyrau Airport,Atyrau,GUW,47.12189865,51.82139969
Kzyl-Orda Southwest Airport,Kzyl-Orda,KZO,44.706902,65.592499
South Bend Regional Airport,South Bend,SBN,41.70869827,-86.31729889
Bykovo Airport,Moscow,BKA,55.61719894,38.06000137
Talagi Airport,Arkhangelsk,ARH,64.60030365,40.71670151
Saratov Central Airport,Saratov,RTW,51.56499863,46.04669952
Novy Urengoy Airport,Novy Urengoy,NUX,66.06939697,76.52030182
Noyabrsk Airport,Noyabrsk,NOJ,63.18330002,75.26999664
Aktau Airport,Aktau,SCO,43.8601,51.091999
Ukhta Airport,Ukhta,UCT,63.56689835,53.80469894
Usinsk Airport,Usinsk,USK,66.00469971,57.36719894
Pechora Airport,Pechora,PEX,65.12110138,57.13079834
Naryan Mar Airport,Naryan-Mar,NNM,67.63999939,53.12189865
Pskov Airport,Pskov,PKV,57.78390121,28.39559937
Kogalym International Airport,Kogalym,KGP,62.19039917,74.53379822
Yemelyanovo Airport,Krasnoyarsk,KJA,56.172901,92.493301
Sary-Arka Airport,Karaganda,KGF,49.67079926,73.33439636
Novosibirsk North Airport,Novosibirsk,\N,55.09170151,82.90670013
Uray Airport,Uraj,URJ,60.10329819,64.8266983
Ivanovo South Airport,Ivanovo,IWA,56.93939972,40.94079971
Longjia Airport,Changchun,CGQ,43.99620056,125.6849976
Niigata Airport,Niigata,KIJ,37.95589828,139.1210022
Johnston Atoll Airport,Johnston Island,JON,16.72859955,-169.5339966
Smith Field,Fort Wayne IN,SMD,41.14339828,-85.15280151
California Redwood Coast-Humboldt County Airport,Arcata CA,ACV,40.978101,-124.109
Albert J Ellis Airport,Jacksonville NC,OAJ,34.82920074,-77.61209869
Tuscaloosa Regional Airport,Tuscaloosa AL,TCL,33.22060013,-87.61139679
Dubuque Regional Airport,Dubuque IA,DBQ,42.40200043,-90.70950317
Shun Tak Heliport,Hong Kong,HHP,22.28937149,114.152153
Uru Harbour Airport,Atoifi,ATD,-8.87333,161.011002
Gwaunaru'u Airport,Auki,AKS,-8.70257,160.682007
Ballalae Airport,Ballalae,BAS,-6.990745,155.886656
Fera/Maringe Airport,Fera Island,FRE,-8.1075,159.576996
Babanakira Airport,Mbambanakira,MBU,-9.74750042,159.8390045
Ngorangora Airport,Kirakira,IRA,-10.44970036,161.897995
Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,SCZ,-10.72029972,165.7949982
Munda Airport,Munda,MUA,-8.327969551,157.2630005
Nusatupe Airport,Gizo,GZO,-8.097780228,156.8639984
Mono Airport,Stirling Island,MNY,-7.416940212,155.5650024
Rennell/Tingoa Airport,Rennell Island,RNL,-11.53390026,160.0630035
Marau Airport,Marau,RUS,-9.86166954,160.8249969
Suavanao Airport,Suavanao,VAO,-7.585559845,158.7310028
Kaghau Airport,Kagau Island,KGE,-7.3305,157.585
Ramata Airport,Ramata,RBV,-8.168060303,157.6430054
Buka Airport,Buka Island,BUA,-5.422319889,154.6730042
Chimbu Airport,Kundiawa,CMU,-6.024290085,144.970993
Daru Airport,Daru,DAU,-9.086759567,143.2079926
Gurney Airport,Gurney,GUR,-10.3114996,150.3339996
Girua Airport,Girua,PNP,-8.80453968,148.3090057
Kimbe Airport,Hoskins,HKN,-5.462170124,150.4049988
Kiunga Airport,Kiunga,UNG,-6.125710011,141.2819977
Kikori Airport,Kikori,KRI,-7.424379826,144.2500763
Kerema Airport,Kerema,KMA,-7.963610172,145.7709961
Kavieng Airport,Kavieng,KVG,-2.579400063,150.8079987
Mendi Airport,Mendi,MDU,-6.14774,143.656998
Momote Airport,Momote,MAS,-2.06189,147.423996
Moro Airport,Moro,MXH,-6.363329887,143.2380066
Misima Island Airport,Misima Island,MIS,-10.6892004,152.8379974
Tari Airport,Tari,TIZ,-5.84499979,142.947998
Tabubil Airport,Tabubil,TBG,-5.27861,141.225998
Tokua Airport,Tokua,RAB,-4.340459824,152.3800049
Vanimo Airport,Vanimo,VAI,-2.6926,141.3028
Wapenamanda Airport,Wapenamanda,WBM,-5.643300056,143.8950043
Alluitsup Paa Heliport,Alluitsup Paa,LLU,60.46445,-45.56917
Neerlerit Inaat Airport,Neerlerit Inaat,CNP,70.74310303,-22.65049934
Paamiut Heliport,Paamiut,JFR,61.99219894,-49.66249847
